x,y,dx,dy,t
590,222,0.0,0.0,8.15
590,226,0.0,4.0,8.16
588,228,-2.0,2.0,8.17
588,228,0.0,0.0,8.18
584,232,-4.0,4.0,8.19
584,232,0.0,0.0,8.2
580,236,-4.0,4.0,8.21
578,238,-2.0,2.0,8.22
578,238,0.0,0.0,8.23
574,242,-4.0,4.0,8.24
574,242,0.0,0.0,8.25
570,246,-4.0,4.0,8.26
568,248,-2.0,2.0,8.27
568,248,0.0,0.0,8.28
564,252,-4.0,4.0,8.290000000000001
564,252,0.0,0.0,8.3
560,256,-4.0,4.0,8.31
558,258,-2.0,2.0,8.32
558,258,0.0,0.0,8.33
554,262,-4.0,4.0,8.34
554,262,0.0,0.0,8.35
550,266,-4.0,4.0,8.36
548,268,-2.0,2.0,8.370000000000001
548,268,0.0,0.0,8.38
544,272,-4.0,4.0,8.39
544,272,0.0,0.0,8.4
540,276,-4.0,4.0,8.41
538,278,-2.0,2.0,8.42
538,278,0.0,0.0,8.43
534,282,-4.0,4.0,8.44
534,282,0.0,0.0,8.45
530,286,-4.0,4.0,8.46
528,288,-2.0,2.0,8.47
528,288,0.0,0.0,8.48
524,292,-4.0,4.0,8.49
524,292,0.0,0.0,8.5
520,296,-4.0,4.0,8.51
518,298,-2.0,2.0,8.52
518,298,0.0,0.0,8.53
514,302,-4.0,4.0,8.540000000000001
514,302,0.0,0.0,8.55
510,306,-4.0,4.0,8.56
508,308,-2.0,2.0,8.57
508,308,0.0,0.0,8.58
504,312,-4.0,4.0,8.59
504,312,0.0,0.0,8.6
500,316,-4.0,4.0,8.61
498,318,-2.0,2.0,8.620000000000001
498,318,0.0,0.0,8.63
494,322,-4.0,4.0,8.64
494,322,0.0,0.0,8.65
490,326,-4.0,4.0,8.66
488,328,-2.0,2.0,8.67
488,328,0.0,0.0,8.68
484,332,-4.0,4.0,8.69
484,332,0.0,0.0,8.700000000000001
480,336,-4.0,4.0,8.71
478,338,-2.0,2.0,8.72
478,338,0.0,0.0,8.73
474,342,-4.0,4.0,8.74
474,342,0.0,0.0,8.75
470,346,-4.0,4.0,8.76
468,348,-2.0,2.0,8.77
468,348,0.0,0.0,8.78
464,352,-4.0,4.0,8.790000000000001
464,352,0.0,0.0,8.8
460,356,-4.0,4.0,8.81
458,358,-2.0,2.0,8.82
458,358,0.0,0.0,8.83
454,362,-4.0,4.0,8.84
454,362,0.0,0.0,8.85
450,366,-4.0,4.0,8.86
448,368,-2.0,2.0,8.870000000000001
448,368,0.0,0.0,8.88
444,372,-4.0,4.0,8.89
444,372,0.0,0.0,8.9
440,376,-4.0,4.0,8.91
438,378,-2.0,2.0,8.92
438,378,0.0,0.0,8.93
434,382,-4.0,4.0,8.94
434,382,0.0,0.0,8.950000000000001
430,386,-4.0,4.0,8.96
428,388,-2.0,2.0,8.97
428,388,0.0,0.0,8.98
424,392,-4.0,4.0,8.99
424,392,0.0,0.0,9.0
420,396,-4.0,4.0,9.01
418,398,-2.0,2.0,9.02
418,398,0.0,0.0,9.03
414,402,-4.0,4.0,9.040000000000001
414,402,0.0,0.0,9.05
410,406,-4.0,4.0,9.06
408,408,-2.0,2.0,9.07
408,408,0.0,0.0,9.08
404,412,-4.0,4.0,9.09
404,412,0.0,0.0,9.1
400,416,-4.0,4.0,9.11
398,418,-2.0,2.0,9.120000000000001
398,418,0.0,0.0,9.13
394,422,-4.0,4.0,9.14
394,422,0.0,0.0,9.15
390,426,-4.0,4.0,9.16
388,428,-2.0,2.0,9.17
388,428,0.0,0.0,9.18
384,432,-4.0,4.0,9.19
384,432,0.0,0.0,9.200000000000001
380,436,-4.0,4.0,9.21
378,438,-2.0,2.0,9.22
378,438,0.0,0.0,9.23
374,442,-4.0,4.0,9.24
374,442,0.0,0.0,9.25
370,446,-4.0,4.0,9.26
368,448,-2.0,2.0,9.27
368,448,0.0,0.0,9.28
364,452,-4.0,4.0,9.290000000000001
364,452,0.0,0.0,9.3
360,456,-4.0,4.0,9.31
358,458,-2.0,2.0,9.32
358,458,0.0,0.0,9.33
354,462,-4.0,4.0,9.34
354,462,0.0,0.0,9.35
350,466,-4.0,4.0,9.36
348,468,-2.0,2.0,9.370000000000001
348,468,0.0,0.0,9.38
344,472,-4.0,4.0,9.39
344,472,0.0,0.0,9.4
340,476,-4.0,4.0,9.41
338,478,-2.0,2.0,9.42
338,478,0.0,0.0,9.43
334,482,-4.0,4.0,9.44
334,482,0.0,0.0,9.450000000000001
330,486,-4.0,4.0,9.46
328,488,-2.0,2.0,9.47
328,488,0.0,0.0,9.48
324,492,-4.0,4.0,9.49
324,492,0.0,0.0,9.5
320,496,-4.0,4.0,9.51
318,498,-2.0,2.0,9.52
318,498,0.0,0.0,9.53
314,502,-4.0,4.0,9.540000000000001
314,502,0.0,0.0,9.55
310,506,-4.0,4.0,9.56
308,508,-2.0,2.0,9.57
308,508,0.0,0.0,9.58
304,512,-4.0,4.0,9.59
304,512,0.0,0.0,9.6
300,516,-4.0,4.0,9.61
298,518,-2.0,2.0,9.620000000000001
298,518,0.0,0.0,9.63
294,522,-4.0,4.0,9.64
294,522,0.0,0.0,9.65
290,526,-4.0,4.0,9.66
288,528,-2.0,2.0,9.67
288,528,0.0,0.0,9.68
284,532,-4.0,4.0,9.69
284,532,0.0,0.0,9.700000000000001
280,536,-4.0,4.0,9.71
278,538,-2.0,2.0,9.72
278,538,0.0,0.0,9.73
274,542,-4.0,4.0,9.74
274,542,0.0,0.0,9.75
270,546,-4.0,4.0,9.76
268,548,-2.0,2.0,9.77
268,548,0.0,0.0,9.78
264,552,-4.0,4.0,9.790000000000001
264,552,0.0,0.0,9.8
260,556,-4.0,4.0,9.81
258,558,-2.0,2.0,9.82
258,558,0.0,0.0,9.83
254,562,-4.0,4.0,9.84
254,562,0.0,0.0,9.85
250,566,-4.0,4.0,9.86
248,568,-2.0,2.0,9.870000000000001
248,568,0.0,0.0,9.88
244,572,-4.0,4.0,9.89
244,572,0.0,0.0,9.9
240,576,-4.0,4.0,9.91
238,578,-2.0,2.0,9.92
238,578,0.0,0.0,9.93
234,582,-4.0,4.0,9.94
234,582,0.0,0.0,9.950000000000001
230,586,-4.0,4.0,9.96
228,588,-2.0,2.0,9.97
228,588,0.0,0.0,9.98
224,592,-4.0,4.0,9.99
224,592,0.0,0.0,10.0
220,596,-4.0,4.0,10.01
218,598,-2.0,2.0,10.02
218,598,0.0,0.0,10.03
214,602,-4.0,4.0,10.040000000000001
214,602,0.0,0.0,10.05
210,606,-4.0,4.0,10.06
208,608,-2.0,2.0,10.07
208,608,0.0,0.0,10.08
204,612,-4.0,4.0,10.09
204,612,0.0,0.0,10.1
200,616,-4.0,4.0,10.11
198,618,-2.0,2.0,10.120000000000001
198,618,0.0,0.0,10.13
194,622,-4.0,4.0,10.14
194,622,0.0,0.0,10.15
190,626,-4.0,4.0,10.16
188,628,-2.0,2.0,10.17
188,628,0.0,0.0,10.18
184,632,-4.0,4.0,10.19
184,632,0.0,0.0,10.200000000000001
180,632,-4.0,0.0,10.21
178,630,-2.0,-2.0,10.22
178,630,0.0,0.0,10.23
174,626,-4.0,-4.0,10.24
174,626,0.0,0.0,10.25
170,622,-4.0,-4.0,10.26
168,620,-2.0,-2.0,10.27
168,620,0.0,0.0,10.28
164,616,-4.0,-4.0,10.290000000000001
164,616,0.0,0.0,10.3
160,612,-4.0,-4.0,10.31
158,610,-2.0,-2.0,10.32
158,610,0.0,0.0,10.33
154,606,-4.0,-4.0,10.34
154,606,0.0,0.0,10.35
150,602,-4.0,-4.0,10.36
148,600,-2.0,-2.0,10.370000000000001
148,600,0.0,0.0,10.38
144,596,-4.0,-4.0,10.39
144,596,0.0,0.0,10.4
140,592,-4.0,-4.0,10.41
138,590,-2.0,-2.0,10.42
138,590,0.0,0.0,10.43
134,586,-4.0,-4.0,10.44
134,586,0.0,0.0,10.450000000000001
130,582,-4.0,-4.0,10.46
128,580,-2.0,-2.0,10.47
128,580,0.0,0.0,10.48
124,576,-4.0,-4.0,10.49
124,576,0.0,0.0,10.5
120,572,-4.0,-4.0,10.51
118,570,-2.0,-2.0,10.52
118,570,0.0,0.0,10.53
114,566,-4.0,-4.0,10.540000000000001
114,566,0.0,0.0,10.55
110,562,-4.0,-4.0,10.56
108,560,-2.0,-2.0,10.57
108,560,0.0,0.0,10.58
104,556,-4.0,-4.0,10.59
104,556,0.0,0.0,10.6
100,552,-4.0,-4.0,10.61
98,550,-2.0,-2.0,10.620000000000001
98,550,0.0,0.0,10.63
94,546,-4.0,-4.0,10.64
94,546,0.0,0.0,10.65
90,542,-4.0,-4.0,10.66
88,540,-2.0,-2.0,10.67
88,540,0.0,0.0,10.68
84,536,-4.0,-4.0,10.69
84,536,0.0,0.0,10.700000000000001
80,532,-4.0,-4.0,10.71
78,530,-2.0,-2.0,10.72
78,530,0.0,0.0,10.73
74,526,-4.0,-4.0,10.74
74,526,0.0,0.0,10.75
70,522,-4.0,-4.0,10.76
68,520,-2.0,-2.0,10.77
68,520,0.0,0.0,10.78
64,516,-4.0,-4.0,10.790000000000001
64,516,0.0,0.0,10.8
60,512,-4.0,-4.0,10.81
58,510,-2.0,-2.0,10.82
58,510,0.0,0.0,10.83
54,506,-4.0,-4.0,10.84
54,506,0.0,0.0,10.85
50,502,-4.0,-4.0,10.86
48,500,-2.0,-2.0,10.870000000000001
48,500,0.0,0.0,10.88
44,496,-4.0,-4.0,10.89
44,496,0.0,0.0,10.9
40,492,-4.0,-4.0,10.91
38,490,-2.0,-2.0,10.92
38,490,0.0,0.0,10.93
34,486,-4.0,-4.0,10.94
34,486,0.0,0.0,10.950000000000001
30,482,-4.0,-4.0,10.96
28,480,-2.0,-2.0,10.97
28,480,0.0,0.0,10.98
24,476,-4.0,-4.0,10.99
24,476,0.0,0.0,11.0
20,472,-4.0,-4.0,11.01
18,470,-2.0,-2.0,11.02
18,470,0.0,0.0,11.03
14,466,-4.0,-4.0,11.040000000000001
14,466,0.0,0.0,11.05
10,462,-4.0,-4.0,11.06
8,460,-2.0,-2.0,11.07
8,460,0.0,0.0,11.08
4,456,-4.0,-4.0,11.09
4,456,0.0,0.0,11.1
0,452,-4.0,-4.0,11.11
2,450,2.0,-2.0,11.120000000000001
2,450,0.0,0.0,11.13
6,446,4.0,-4.0,11.14
6,446,0.0,0.0,11.15
10,442,4.0,-4.0,11.16
12,440,2.0,-2.0,11.17
12,440,0.0,0.0,11.18
16,436,4.0,-4.0,11.19
16,436,0.0,0.0,11.200000000000001
20,432,4.0,-4.0,11.21
22,430,2.0,-2.0,11.22
22,430,0.0,0.0,11.23
26,426,4.0,-4.0,11.24
26,426,0.0,0.0,11.25
30,422,4.0,-4.0,11.26
32,420,2.0,-2.0,11.27
32,420,0.0,0.0,11.28
36,416,4.0,-4.0,11.290000000000001
36,416,0.0,0.0,11.3
40,412,4.0,-4.0,11.31
42,410,2.0,-2.0,11.32
42,410,0.0,0.0,11.33
46,406,4.0,-4.0,11.34
46,406,0.0,0.0,11.35
50,402,4.0,-4.0,11.36
52,400,2.0,-2.0,11.370000000000001
52,400,0.0,0.0,11.38
56,396,4.0,-4.0,11.39
56,396,0.0,0.0,11.4
60,392,4.0,-4.0,11.41
62,390,2.0,-2.0,11.42
62,390,0.0,0.0,11.43
66,386,4.0,-4.0,11.44
66,386,0.0,0.0,11.450000000000001
70,382,4.0,-4.0,11.46
72,380,2.0,-2.0,11.47
72,380,0.0,0.0,11.48
76,376,4.0,-4.0,11.49
76,376,0.0,0.0,11.5
80,372,4.0,-4.0,11.51
82,370,2.0,-2.0,11.52
82,370,0.0,0.0,11.53
86,366,4.0,-4.0,11.540000000000001
86,366,0.0,0.0,11.55
90,362,4.0,-4.0,11.56
92,360,2.0,-2.0,11.57
92,360,0.0,0.0,11.58
96,356,4.0,-4.0,11.59
96,356,0.0,0.0,11.6
100,352,4.0,-4.0,11.61
102,350,2.0,-2.0,11.620000000000001
102,350,0.0,0.0,11.63
106,346,4.0,-4.0,11.64
106,346,0.0,0.0,11.65
110,342,4.0,-4.0,11.66
112,340,2.0,-2.0,11.67
112,340,0.0,0.0,11.68
116,336,4.0,-4.0,11.69
116,336,0.0,0.0,11.700000000000001
120,332,4.0,-4.0,11.71
122,330,2.0,-2.0,11.72
122,330,0.0,0.0,11.73
126,326,4.0,-4.0,11.74
126,326,0.0,0.0,11.75
130,322,4.0,-4.0,11.76
132,320,2.0,-2.0,11.77
132,320,0.0,0.0,11.78
136,316,4.0,-4.0,11.790000000000001
136,316,0.0,0.0,11.8
140,312,4.0,-4.0,11.81
142,310,2.0,-2.0,11.82
142,310,0.0,0.0,11.83
146,306,4.0,-4.0,11.84
146,306,0.0,0.0,11.85
150,302,4.0,-4.0,11.86
152,300,2.0,-2.0,11.870000000000001
152,300,0.0,0.0,11.88
156,296,4.0,-4.0,11.89
156,296,0.0,0.0,11.9
160,292,4.0,-4.0,11.91
162,290,2.0,-2.0,11.92
162,290,0.0,0.0,11.93
166,286,4.0,-4.0,11.94
166,286,0.0,0.0,11.950000000000001
170,282,4.0,-4.0,11.96
172,280,2.0,-2.0,11.97
172,280,0.0,0.0,11.98
176,276,4.0,-4.0,11.99
176,276,0.0,0.0,12.0
180,272,4.0,-4.0,12.01
182,270,2.0,-2.0,12.02
182,270,0.0,0.0,12.030000000000001
186,266,4.0,-4.0,12.040000000000001
186,266,0.0,0.0,12.05
190,262,4.0,-4.0,12.06
192,260,2.0,-2.0,12.07
192,260,0.0,0.0,12.08
196,256,4.0,-4.0,12.09
196,256,0.0,0.0,12.1
200,252,4.0,-4.0,12.11
202,250,2.0,-2.0,12.120000000000001
202,250,0.0,0.0,12.13
206,246,4.0,-4.0,12.14
206,246,0.0,0.0,12.15
210,242,4.0,-4.0,12.16
212,240,2.0,-2.0,12.17
212,240,0.0,0.0,12.18
216,236,4.0,-4.0,12.19
216,236,0.0,0.0,12.200000000000001
220,232,4.0,-4.0,12.21
222,230,2.0,-2.0,12.22
222,230,0.0,0.0,12.23
226,226,4.0,-4.0,12.24
226,226,0.0,0.0,12.25
230,222,4.0,-4.0,12.26
232,220,2.0,-2.0,12.27
232,220,0.0,0.0,12.280000000000001
236,216,4.0,-4.0,12.290000000000001
236,216,0.0,0.0,12.3
240,212,4.0,-4.0,12.31
242,210,2.0,-2.0,12.32
242,210,0.0,0.0,12.33
246,206,4.0,-4.0,12.34
246,206,0.0,0.0,12.35
250,202,4.0,-4.0,12.36
252,200,2.0,-2.0,12.370000000000001
252,200,0.0,0.0,12.38
256,196,4.0,-4.0,12.39
256,196,0.0,0.0,12.4
260,192,4.0,-4.0,12.41
262,190,2.0,-2.0,12.42
262,190,0.0,0.0,12.43
266,186,4.0,-4.0,12.44
266,186,0.0,0.0,12.450000000000001
270,182,4.0,-4.0,12.46
272,180,2.0,-2.0,12.47
272,180,0.0,0.0,12.48
276,176,4.0,-4.0,12.49
276,176,0.0,0.0,12.5
280,172,4.0,-4.0,12.51
282,170,2.0,-2.0,12.52
282,170,0.0,0.0,12.530000000000001
286,166,4.0,-4.0,12.540000000000001
286,166,0.0,0.0,12.55
290,162,4.0,-4.0,12.56
292,160,2.0,-2.0,12.57
292,160,0.0,0.0,12.58
296,156,4.0,-4.0,12.59
296,156,0.0,0.0,12.6
300,152,4.0,-4.0,12.61
302,150,2.0,-2.0,12.620000000000001
302,150,0.0,0.0,12.63
306,146,4.0,-4.0,12.64
306,146,0.0,0.0,12.65
310,142,4.0,-4.0,12.66
312,140,2.0,-2.0,12.67
312,140,0.0,0.0,12.68
316,136,4.0,-4.0,12.69
316,136,0.0,0.0,12.700000000000001
320,132,4.0,-4.0,12.71
322,130,2.0,-2.0,12.72
322,130,0.0,0.0,12.73
326,126,4.0,-4.0,12.74
326,126,0.0,0.0,12.75
330,122,4.0,-4.0,12.76
332,120,2.0,-2.0,12.77
332,120,0.0,0.0,12.780000000000001
336,116,4.0,-4.0,12.790000000000001
336,116,0.0,0.0,12.8
340,112,4.0,-4.0,12.81
342,110,2.0,-2.0,12.82
342,110,0.0,0.0,12.83
346,106,4.0,-4.0,12.84
346,106,0.0,0.0,12.85
350,102,4.0,-4.0,12.86
352,100,2.0,-2.0,12.870000000000001
352,100,0.0,0.0,12.88
356,96,4.0,-4.0,12.89
356,96,0.0,0.0,12.9
360,92,4.0,-4.0,12.91
362,90,2.0,-2.0,12.92
362,90,0.0,0.0,12.93
366,86,4.0,-4.0,12.94
366,86,0.0,0.0,12.950000000000001
370,82,4.0,-4.0,12.96
372,80,2.0,-2.0,12.97
372,80,0.0,0.0,12.98
376,76,4.0,-4.0,12.99
376,76,0.0,0.0,13.0
380,72,4.0,-4.0,13.01
382,70,2.0,-2.0,13.02
382,70,0.0,0.0,13.030000000000001
386,66,4.0,-4.0,13.040000000000001
386,66,0.0,0.0,13.05
390,62,4.0,-4.0,13.06
392,60,2.0,-2.0,13.07
392,60,0.0,0.0,13.08
396,56,4.0,-4.0,13.09
396,56,0.0,0.0,13.1
400,52,4.0,-4.0,13.11
402,50,2.0,-2.0,13.120000000000001
402,50,0.0,0.0,13.13
406,46,4.0,-4.0,13.14
406,46,0.0,0.0,13.15
410,42,4.0,-4.0,13.16
412,40,2.0,-2.0,13.17
412,40,0.0,0.0,13.18
416,36,4.0,-4.0,13.19
416,36,0.0,0.0,13.200000000000001
420,32,4.0,-4.0,13.21
422,30,2.0,-2.0,13.22
422,30,0.0,0.0,13.23
426,26,4.0,-4.0,13.24
426,26,0.0,0.0,13.25
430,22,4.0,-4.0,13.26
432,20,2.0,-2.0,13.27
432,20,0.0,0.0,13.280000000000001
436,16,4.0,-4.0,13.290000000000001
436,16,0.0,0.0,13.3
440,12,4.0,-4.0,13.31
442,10,2.0,-2.0,13.32
442,10,0.0,0.0,13.33
446,6,4.0,-4.0,13.34
446,6,0.0,0.0,13.35
450,2,4.0,-4.0,13.36
452,0,2.0,-2.0,13.370000000000001
452,0,0.0,0.0,13.38
456,4,4.0,4.0,13.39
456,4,0.0,0.0,13.4
460,8,4.0,4.0,13.41
462,10,2.0,2.0,13.42
462,10,0.0,0.0,13.43
466,14,4.0,4.0,13.44
466,14,0.0,0.0,13.450000000000001
470,18,4.0,4.0,13.46
472,20,2.0,2.0,13.47
472,20,0.0,0.0,13.48
476,24,4.0,4.0,13.49
476,24,0.0,0.0,13.5
480,28,4.0,4.0,13.51
482,30,2.0,2.0,13.52
482,30,0.0,0.0,13.530000000000001
486,34,4.0,4.0,13.540000000000001
486,34,0.0,0.0,13.55
490,38,4.0,4.0,13.56
492,40,2.0,2.0,13.57
492,40,0.0,0.0,13.58
496,44,4.0,4.0,13.59
496,44,0.0,0.0,13.6
500,48,4.0,4.0,13.61
502,50,2.0,2.0,13.620000000000001
502,50,0.0,0.0,13.63
506,54,4.0,4.0,13.64
506,54,0.0,0.0,13.65
510,58,4.0,4.0,13.66
512,60,2.0,2.0,13.67
512,60,0.0,0.0,13.68
516,64,4.0,4.0,13.69
516,64,0.0,0.0,13.700000000000001
520,68,4.0,4.0,13.71
522,70,2.0,2.0,13.72
522,70,0.0,0.0,13.73
526,74,4.0,4.0,13.74
526,74,0.0,0.0,13.75
530,78,4.0,4.0,13.76
532,80,2.0,2.0,13.77
532,80,0.0,0.0,13.780000000000001
536,84,4.0,4.0,13.790000000000001
536,84,0.0,0.0,13.8
540,88,4.0,4.0,13.81
542,90,2.0,2.0,13.82
542,90,0.0,0.0,13.83
546,94,4.0,4.0,13.84
546,94,0.0,0.0,13.85
550,98,4.0,4.0,13.86
552,100,2.0,2.0,13.870000000000001
552,100,0.0,0.0,13.88
556,104,4.0,4.0,13.89
556,104,0.0,0.0,13.9
560,108,4.0,4.0,13.91
562,110,2.0,2.0,13.92
562,110,0.0,0.0,13.93
566,114,4.0,4.0,13.94
566,114,0.0,0.0,13.950000000000001
570,118,4.0,4.0,13.96
572,120,2.0,2.0,13.97
572,120,0.0,0.0,13.98
576,124,4.0,4.0,13.99
576,124,0.0,0.0,14.0
580,128,4.0,4.0,14.01
582,130,2.0,2.0,14.02
582,130,0.0,0.0,14.030000000000001
586,134,4.0,4.0,14.040000000000001
586,134,0.0,0.0,14.05
590,138,4.0,4.0,14.06
592,140,2.0,2.0,14.07
592,140,0.0,0.0,14.08
588,144,-4.0,4.0,14.09
588,144,0.0,0.0,14.1
584,148,-4.0,4.0,14.11
582,150,-2.0,2.0,14.120000000000001
582,150,0.0,0.0,14.13
578,154,-4.0,4.0,14.14
578,154,0.0,0.0,14.15
574,158,-4.0,4.0,14.16
572,160,-2.0,2.0,14.17
572,160,0.0,0.0,14.18
568,164,-4.0,4.0,14.19
568,164,0.0,0.0,14.200000000000001
564,168,-4.0,4.0,14.21
562,170,-2.0,2.0,14.22
562,170,0.0,0.0,14.23
558,174,-4.0,4.0,14.24
558,174,0.0,0.0,14.25
554,178,-4.0,4.0,14.26
552,180,-2.0,2.0,14.27
552,180,0.0,0.0,14.280000000000001
548,184,-4.0,4.0,14.290000000000001
548,184,0.0,0.0,14.3
544,188,-4.0,4.0,14.31
542,190,-2.0,2.0,14.32
542,190,0.0,0.0,14.33
538,194,-4.0,4.0,14.34
538,194,0.0,0.0,14.35
534,198,-4.0,4.0,14.36
532,200,-2.0,2.0,14.370000000000001
532,200,0.0,0.0,14.38
528,204,-4.0,4.0,14.39
528,204,0.0,0.0,14.4
524,208,-4.0,4.0,14.41
522,210,-2.0,2.0,14.42
522,210,0.0,0.0,14.43
518,214,-4.0,4.0,14.44
518,214,0.0,0.0,14.450000000000001
514,218,-4.0,4.0,14.46
512,220,-2.0,2.0,14.47
512,220,0.0,0.0,14.48
508,224,-4.0,4.0,14.49
508,224,0.0,0.0,14.5
504,228,-4.0,4.0,14.51
502,230,-2.0,2.0,14.52
502,230,0.0,0.0,14.530000000000001
498,234,-4.0,4.0,14.540000000000001
498,234,0.0,0.0,14.55
494,238,-4.0,4.0,14.56
492,240,-2.0,2.0,14.57
492,240,0.0,0.0,14.58
488,244,-4.0,4.0,14.59
488,244,0.0,0.0,14.6
484,248,-4.0,4.0,14.61
482,250,-2.0,2.0,14.620000000000001
482,250,0.0,0.0,14.63
478,254,-4.0,4.0,14.64
478,254,0.0,0.0,14.65
474,258,-4.0,4.0,14.66
472,260,-2.0,2.0,14.67
472,260,0.0,0.0,14.68
468,264,-4.0,4.0,14.69
468,264,0.0,0.0,14.700000000000001
464,268,-4.0,4.0,14.71
462,270,-2.0,2.0,14.72
462,270,0.0,0.0,14.73
458,274,-4.0,4.0,14.74
458,274,0.0,0.0,14.75
454,278,-4.0,4.0,14.76
452,280,-2.0,2.0,14.77
452,280,0.0,0.0,14.780000000000001
448,284,-4.0,4.0,14.790000000000001
448,284,0.0,0.0,14.8
444,288,-4.0,4.0,14.81
442,290,-2.0,2.0,14.82
442,290,0.0,0.0,14.83
438,294,-4.0,4.0,14.84
438,294,0.0,0.0,14.85
434,298,-4.0,4.0,14.86
432,300,-2.0,2.0,14.870000000000001
432,300,0.0,0.0,14.88
428,304,-4.0,4.0,14.89
428,304,0.0,0.0,14.9
424,308,-4.0,4.0,14.91
422,310,-2.0,2.0,14.92
422,310,0.0,0.0,14.93
418,314,-4.0,4.0,14.94
418,314,0.0,0.0,14.950000000000001
414,318,-4.0,4.0,14.96
412,320,-2.0,2.0,14.97
412,320,0.0,0.0,14.98
408,324,-4.0,4.0,14.99
408,324,0.0,0.0,15.0
404,328,-4.0,4.0,15.01
402,330,-2.0,2.0,15.02
402,330,0.0,0.0,15.030000000000001
398,334,-4.0,4.0,15.040000000000001
398,334,0.0,0.0,15.05
394,338,-4.0,4.0,15.06
392,340,-2.0,2.0,15.07
392,340,0.0,0.0,15.08
388,344,-4.0,4.0,15.09
388,344,0.0,0.0,15.1
384,348,-4.0,4.0,15.11
382,350,-2.0,2.0,15.120000000000001
382,350,0.0,0.0,15.13
378,354,-4.0,4.0,15.14
378,354,0.0,0.0,15.15
374,358,-4.0,4.0,15.16
372,360,-2.0,2.0,15.17
372,360,0.0,0.0,15.18
368,364,-4.0,4.0,15.19
368,364,0.0,0.0,15.200000000000001
364,368,-4.0,4.0,15.21
362,370,-2.0,2.0,15.22
362,370,0.0,0.0,15.23
358,374,-4.0,4.0,15.24
358,374,0.0,0.0,15.25
354,378,-4.0,4.0,15.26
352,380,-2.0,2.0,15.27
352,380,0.0,0.0,15.280000000000001
348,384,-4.0,4.0,15.290000000000001
348,384,0.0,0.0,15.3
344,388,-4.0,4.0,15.31
342,390,-2.0,2.0,15.32
342,390,0.0,0.0,15.33
338,394,-4.0,4.0,15.34
338,394,0.0,0.0,15.35
334,398,-4.0,4.0,15.36
332,400,-2.0,2.0,15.370000000000001
332,400,0.0,0.0,15.38
328,404,-4.0,4.0,15.39
328,404,0.0,0.0,15.4
324,408,-4.0,4.0,15.41
322,410,-2.0,2.0,15.42
322,410,0.0,0.0,15.43
318,414,-4.0,4.0,15.44
318,414,0.0,0.0,15.450000000000001
314,418,-4.0,4.0,15.46
312,420,-2.0,2.0,15.47
312,420,0.0,0.0,15.48
308,424,-4.0,4.0,15.49
308,424,0.0,0.0,15.5
304,428,-4.0,4.0,15.51
302,430,-2.0,2.0,15.52
302,430,0.0,0.0,15.530000000000001
298,434,-4.0,4.0,15.540000000000001
298,434,0.0,0.0,15.55
294,438,-4.0,4.0,15.56
292,440,-2.0,2.0,15.57
292,440,0.0,0.0,15.58
288,444,-4.0,4.0,15.59
288,444,0.0,0.0,15.6
284,448,-4.0,4.0,15.610000000000001
282,450,-2.0,2.0,15.620000000000001
282,450,0.0,0.0,15.63
278,454,-4.0,4.0,15.64
278,454,0.0,0.0,15.65
274,458,-4.0,4.0,15.66
272,460,-2.0,2.0,15.67
272,460,0.0,0.0,15.68
268,464,-4.0,4.0,15.69
268,464,0.0,0.0,15.700000000000001
264,468,-4.0,4.0,15.71
262,470,-2.0,2.0,15.72
262,470,0.0,0.0,15.73
258,474,-4.0,4.0,15.74
258,474,0.0,0.0,15.75
254,478,-4.0,4.0,15.76
252,480,-2.0,2.0,15.77
252,480,0.0,0.0,15.780000000000001
248,484,-4.0,4.0,15.790000000000001
248,484,0.0,0.0,15.8
244,488,-4.0,4.0,15.81
242,490,-2.0,2.0,15.82
242,490,0.0,0.0,15.83
238,494,-4.0,4.0,15.84
238,494,0.0,0.0,15.85
234,498,-4.0,4.0,15.860000000000001
232,500,-2.0,2.0,15.870000000000001
232,500,0.0,0.0,15.88
228,504,-4.0,4.0,15.89
228,504,0.0,0.0,15.9
224,508,-4.0,4.0,15.91
222,510,-2.0,2.0,15.92
222,510,0.0,0.0,15.93
218,514,-4.0,4.0,15.94
218,514,0.0,0.0,15.950000000000001
214,518,-4.0,4.0,15.96
212,520,-2.0,2.0,15.97
212,520,0.0,0.0,15.98
208,524,-4.0,4.0,15.99
208,524,0.0,0.0,16.0
204,528,-4.0,4.0,16.01
202,530,-2.0,2.0,16.02
202,530,0.0,0.0,16.03
198,534,-4.0,4.0,16.04
198,534,0.0,0.0,16.05
194,538,-4.0,4.0,16.06
192,540,-2.0,2.0,16.07
192,540,0.0,0.0,16.080000000000002
188,544,-4.0,4.0,16.09
188,544,0.0,0.0,16.1
184,548,-4.0,4.0,16.11
182,550,-2.0,2.0,16.12
182,550,0.0,0.0,16.13
178,554,-4.0,4.0,16.14
178,554,0.0,0.0,16.15
174,558,-4.0,4.0,16.16
172,560,-2.0,2.0,16.17
172,560,0.0,0.0,16.18
168,564,-4.0,4.0,16.19
168,564,0.0,0.0,16.2
164,568,-4.0,4.0,16.21
162,570,-2.0,2.0,16.22
162,570,0.0,0.0,16.23
158,574,-4.0,4.0,16.240000000000002
158,574,0.0,0.0,16.25
154,578,-4.0,4.0,16.26
152,580,-2.0,2.0,16.27
152,580,0.0,0.0,16.28
148,584,-4.0,4.0,16.29
